Nome Completo;Email;Mês/Ano;Cargo;CBO;PIS;Salário Base;Comissão;Valores Adicionais;Bonificações;Total Vencimentos;INSS (%);INSS (R$);IRRF (%);IRRF (R$);Plano de Saúde;Total Descontos;Líquido a Receber;Carga Horária;Horas Extras;Base FGTS;FGTS do Mês;Base INSS;Base IRRF
Helena Martins;helena.martins@email.com;Jan-2022;Técnico de Suporte;3132-05;35278677717;4880;995;607;704;7186;9.15;657.519;7.5;538.9499999999999;441;1637.469;5548.531;44;9;7186;574.88;7186;6108.099999999999
Helena Martins;helena.martins@email.com;Feb-2022;Técnico de Suporte;3132-05;97291361578;5771;211;462;729;7173;9.15;656.3294999999999;7.5;537.975;435;1629.3045;5543.6955;44;8;7173;573.84;7173;6097.05
Helena Martins;helena.martins@email.com;Mar-2022;Técnico de Suporte;3132-05;56189571813;4015;662;391;688;5756;9.15;526.674;7.5;431.7;156;1114.374;4641.626;44;15;5756;460.48;5756;4892.599999999999
Helena Martins;helena.martins@email.com;Apr-2022;Técnico de Suporte;3132-05;17607165477;3804;201;696;933;5634;9.15;515.511;7.5;422.55;427;1365.061;4268.939;44;19;5634;450.72;5634;4788.9
Helena Martins;helena.martins@email.com;May-2022;Técnico de Suporte;3132-05;43165378105;5420;290;401;727;6838;9.15;625.677;7.5;512.85;476;1614.527;5223.473;44;4;6838;547.04;6838;5812.3
Helena Martins;helena.martins@email.com;Jun-2022;Técnico de Suporte;3132-05;30176172289;6547;867;353;124;7891;9.15;722.0264999999999;7.5;591.8249999999999;450;1763.8514999999998;6127.1485;44;9;7891;631.28;7891;6707.349999999999
Helena Martins;helena.martins@email.com;Jul-2022;Técnico de Suporte;3132-05;65364274875;2991;417;720;742;4870;9.15;445.605;7.5;365.25;259;1069.855;3800.145;44;3;4870;389.6;4870;4139.5
Helena Martins;helena.martins@email.com;Aug-2022;Técnico de Suporte;3132-05;21488928016;2808;761;704;159;4432;9.15;405.52799999999996;7.5;332.4;158;895.9279999999999;3536.072;44;13;4432;354.56;4432;3767.2
Helena Martins;helena.martins@email.com;Sep-2022;Técnico de Suporte;3132-05;32304011135;3547;266;790;603;5206;9.15;476.349;7.5;390.45;343;1209.799;3996.201;44;4;5206;416.48;5206;4425.099999999999
Helena Martins;helena.martins@email.com;Oct-2022;Técnico de Suporte;3132-05;57693140329;4771;464;357;499;6091;9.15;557.3265;7.5;456.825;142;1156.1515;4934.8485;44;16;6091;487.28000000000003;6091;5177.349999999999
Helena Martins;helena.martins@email.com;Nov-2022;Técnico de Suporte;3132-05;65592319062;5914;424;359;290;6987;9.15;639.3104999999999;7.5;524.025;172;1335.3355;5651.6645;44;1;6987;558.96;6987;5938.95
Helena Martins;helena.martins@email.com;Dec-2022;Técnico de Suporte;3132-05;17605798870;2575;878;798;792;5043;9.15;461.4345;7.5;378.22499999999997;292;1131.6595;3911.3405000000002;44;7;5043;403.44;5043;4286.55
Helena Martins;helena.martins@email.com;Jan-2023;Técnico de Suporte;3132-05;93253683197;3000;868;789;369;5026;9.15;459.87899999999996;7.5;376.95;351;1187.829;3838.1710000000003;44;3;5026;402.08;5026;4272.099999999999
Helena Martins;helena.martins@email.com;Feb-2023;Técnico de Suporte;3132-05;91615701856;6460;883;376;527;8246;9.15;754.509;7.5;618.4499999999999;431;1803.9589999999998;6442.041;44;16;8246;659.6800000000001;8246;7009.099999999999
Helena Martins;helena.martins@email.com;Mar-2023;Técnico de Suporte;3132-05;75572850487;6148;594;475;149;7366;9.15;673.989;7.5;552.4499999999999;269;1495.4389999999999;5870.561;44;11;7366;589.28;7366;6261.099999999999
Helena Martins;helena.martins@email.com;Apr-2023;Técnico de Suporte;3132-05;48828297374;4113;425;148;631;5317;9.15;486.5055;7.5;398.775;205;1090.2804999999998;4226.7195;44;3;5317;425.36;5317;4519.45
Helena Martins;helena.martins@email.com;May-2023;Técnico de Suporte;3132-05;58698785937;3998;886;759;283;5926;9.15;542.229;7.5;444.45;107;1093.679;4832.321;44;9;5926;474.08;5926;5037.099999999999
Helena Martins;helena.martins@email.com;Jun-2023;Técnico de Suporte;3132-05;89045480175;2962;932;200;980;5074;9.15;464.271;7.5;380.55;437;1281.821;3792.179;44;13;5074;405.92;5074;4312.9
Helena Martins;helena.martins@email.com;Jul-2023;Técnico de Suporte;3132-05;19617751922;4059;867;506;613;6045;9.15;553.1175;7.5;453.375;397;1403.4924999999998;4641.5075;44;11;6045;483.6;6045;5138.25
Helena Martins;helena.martins@email.com;Aug-2023;Técnico de Suporte;3132-05;44733485440;4164;676;757;894;6491;9.15;593.9265;7.5;486.825;215;1295.7515;5195.2485;44;14;6491;519.28;6491;5517.349999999999
Helena Martins;helena.martins@email.com;Sep-2023;Técnico de Suporte;3132-05;10652738704;4826;835;690;317;6668;9.15;610.122;7.5;500.09999999999997;193;1303.222;5364.778;44;0;6668;533.44;6668;5667.8
Helena Martins;helena.martins@email.com;Oct-2023;Técnico de Suporte;3132-05;31617119074;4399;348;546;343;5636;9.15;515.694;7.5;422.7;290;1228.394;4407.606;44;7;5636;450.88;5636;4790.599999999999
Helena Martins;helena.martins@email.com;Nov-2023;Técnico de Suporte;3132-05;68835050026;4231;773;623;538;6165;9.15;564.0975;7.5;462.375;285;1311.4724999999999;4853.5275;44;5;6165;493.2;6165;5240.25
Helena Martins;helena.martins@email.com;Dec-2023;Técnico de Suporte;3132-05;90180366145;3598;477;310;720;5105;9.15;467.1075;7.5;382.875;210;1059.9825;4045.0175;44;9;5105;408.40000000000003;5105;4339.25
Igor Santos;igor.santos@email.com;Jan-2020;Desenvolvedor Web;2124-15;18208535185;6873;273;406;2;7554;9.15;691.191;7.5;566.55;234;1491.741;6062.259;44;14;7554;604.32;7554;6420.9
Igor Santos;igor.santos@email.com;Feb-2020;Desenvolvedor Web;2124-15;26222293608;3592;328;683;61;4664;9.15;426.756;7.5;349.8;367;1143.556;3520.444;44;3;4664;373.12;4664;3964.4
Igor Santos;igor.santos@email.com;Mar-2020;Desenvolvedor Web;2124-15;83551952739;5802;973;591;915;8281;9.15;757.7115;7.5;621.0749999999999;137;1515.7865;6765.2135;44;5;8281;662.48;8281;7038.849999999999
Igor Santos;igor.santos@email.com;Apr-2020;Desenvolvedor Web;2124-15;97466556937;5669;286;727;723;7405;9.15;677.5575;7.5;555.375;393;1625.9325;5779.0675;44;17;7405;592.4;7405;6294.25
Igor Santos;igor.santos@email.com;May-2020;Desenvolvedor Web;2124-15;16060264670;6807;439;514;141;7901;9.15;722.9415;7.5;592.5749999999999;478;1793.5165;6107.4835;44;0;7901;632.08;7901;6715.849999999999
Igor Santos;igor.santos@email.com;Jun-2020;Desenvolvedor Web;2124-15;49390593623;4726;742;109;270;5847;9.15;535.0005;7.5;438.525;389;1362.5255;4484.4745;44;2;5847;467.76;5847;4969.95
Igor Santos;igor.santos@email.com;Jul-2020;Desenvolvedor Web;2124-15;48707286181;5357;672;120;433;6582;9.15;602.253;7.5;493.65;248;1343.903;5238.097;44;9;6582;526.5600000000001;6582;5594.7
Igor Santos;igor.santos@email.com;Aug-2020;Desenvolvedor Web;2124-15;23563360678;3468;585;655;852;5560;9.15;508.74;7.5;417.0;108;1033.74;4526.26;44;4;5560;444.8;5560;4726.0
Igor Santos;igor.santos@email.com;Sep-2020;Desenvolvedor Web;2124-15;50034386549;5628;458;499;434;7019;9.15;642.2384999999999;7.5;526.425;470;1638.6634999999999;5380.3365;44;10;7019;561.52;7019;5966.15
Igor Santos;igor.santos@email.com;Oct-2020;Desenvolvedor Web;2124-15;82880107673;5874;539;733;167;7313;9.15;669.1395;7.5;548.475;486;1703.6145000000001;5609.3855;44;6;7313;585.04;7313;6216.05
Igor Santos;igor.santos@email.com;Nov-2020;Desenvolvedor Web;2124-15;30451919853;4500;360;715;587;6162;9.15;563.823;7.5;462.15;128;1153.973;5008.027;44;10;6162;492.96000000000004;6162;5237.7
Igor Santos;igor.santos@email.com;Dec-2020;Desenvolvedor Web;2124-15;88307879808;5741;855;793;927;8316;9.15;760.914;7.5;623.6999999999999;388;1772.614;6543.386;44;6;8316;665.28;8316;7068.599999999999
Igor Santos;igor.santos@email.com;Jan-2021;Desenvolvedor Web;2124-15;96322314541;2786;814;205;493;4298;9.15;393.267;7.5;322.34999999999997;364;1079.617;3218.383;44;12;4298;343.84000000000003;4298;3653.2999999999997
Igor Santos;igor.santos@email.com;Feb-2021;Desenvolvedor Web;2124-15;80912007161;2974;563;278;385;4200;9.15;384.3;7.5;315.0;136;835.3;3364.7;44;0;4200;336.0;4200;3570.0
Igor Santos;igor.santos@email.com;Mar-2021;Desenvolvedor Web;2124-15;98466935622;3086;775;124;528;4513;9.15;412.9395;7.5;338.47499999999997;195;946.4145;3566.5855;44;18;4513;361.04;4513;3836.0499999999997
Igor Santos;igor.santos@email.com;Apr-2021;Desenvolvedor Web;2124-15;65419001066;5730;738;444;73;6985;9.15;639.1274999999999;7.5;523.875;406;1569.0025;5415.9974999999995;44;17;6985;558.8000000000001;6985;5937.25
Igor Santos;igor.santos@email.com;May-2021;Desenvolvedor Web;2124-15;86153230569;3928;380;308;614;5230;9.15;478.545;7.5;392.25;105;975.7950000000001;4254.205;44;6;5230;418.40000000000003;5230;4445.5
Igor Santos;igor.santos@email.com;Jun-2021;Desenvolvedor Web;2124-15;47567106045;2901;822;570;640;4933;9.15;451.3695;7.5;369.97499999999997;195;1016.3444999999999;3916.6555;44;17;4933;394.64;4933;4193.05
Igor Santos;igor.santos@email.com;Jul-2021;Desenvolvedor Web;2124-15;71053395270;4506;534;350;167;5557;9.15;508.46549999999996;7.5;416.775;198;1123.2404999999999;4433.7595;44;18;5557;444.56;5557;4723.45
Igor Santos;igor.santos@email.com;Aug-2021;Desenvolvedor Web;2124-15;87301098500;5315;559;292;320;6486;9.15;593.4689999999999;7.5;486.45;485;1564.9189999999999;4921.081;44;0;6486;518.88;6486;5513.099999999999
Igor Santos;igor.santos@email.com;Sep-2021;Desenvolvedor Web;2124-15;69571645199;5926;284;165;139;6514;9.15;596.031;7.5;488.54999999999995;421;1505.581;5008.419;44;1;6514;521.12;6514;5536.9
Igor Santos;igor.santos@email.com;Oct-2021;Desenvolvedor Web;2124-15;39506485731;6078;714;688;303;7783;9.15;712.1445;7.5;583.725;303;1598.8695;6184.1305;44;16;7783;622.64;7783;6615.55
Igor Santos;igor.santos@email.com;Nov-2021;Desenvolvedor Web;2124-15;30797538205;6012;571;235;32;6850;9.15;626.775;7.5;513.75;457;1597.525;5252.475;44;3;6850;548.0;6850;5822.5
Igor Santos;igor.santos@email.com;Dec-2021;Desenvolvedor Web;2124-15;49292567458;4546;684;240;941;6411;9.15;586.6065;7.5;480.825;142;1209.4315;5201.5685;44;5;6411;512.88;6411;5449.349999999999
Igor Santos;igor.santos@email.com;Jan-2022;Desenvolvedor Web;2124-15;15267308953;4683;690;295;11;5679;9.15;519.6285;7.5;425.925;203;1148.5535;4530.4465;44;3;5679;454.32;5679;4827.15
Igor Santos;igor.santos@email.com;Feb-2022;Desenvolvedor Web;2124-15;32067054535;4094;534;262;85;4975;9.15;455.2125;7.5;373.125;222;1050.3375;3924.6625;44;2;4975;398.0;4975;4228.75
Igor Santos;igor.santos@email.com;Mar-2022;Desenvolvedor Web;2124-15;83913004571;5212;850;602;992;7656;9.15;700.524;7.5;574.1999999999999;297;1571.724;6084.276;44;18;7656;612.48;7656;6507.599999999999
Igor Santos;igor.santos@email.com;Apr-2022;Desenvolvedor Web;2124-15;46824975418;5020;770;586;237;6613;9.15;605.0894999999999;7.5;495.97499999999997;468;1569.0645;5043.9355;44;15;6613;529.04;6613;5621.05
Igor Santos;igor.santos@email.com;May-2022;Desenvolvedor Web;2124-15;10336797645;4977;432;492;180;6081;9.15;556.4114999999999;7.5;456.075;237;1249.4865;4831.5135;44;6;6081;486.48;6081;5168.849999999999
Igor Santos;igor.santos@email.com;Jun-2022;Desenvolvedor Web;2124-15;47420249546;5967;347;167;453;6934;9.15;634.461;7.5;520.05;224;1378.511;5555.489;44;15;6934;554.72;6934;5893.9
Igor Santos;igor.santos@email.com;Jul-2022;Desenvolvedor Web;2124-15;88862283655;5599;467;616;671;7353;9.15;672.7995;7.5;551.475;177;1401.2745;5951.7255000000005;44;9;7353;588.24;7353;6250.05
Igor Santos;igor.santos@email.com;Aug-2022;Desenvolvedor Web;2124-15;62542103391;2762;558;636;299;4255;9.15;389.3325;7.5;319.125;365;1073.4575;3181.5425;44;8;4255;340.40000000000003;4255;3616.75
Igor Santos;igor.santos@email.com;Sep-2022;Desenvolvedor Web;2124-15;65186067993;3981;395;541;553;5470;9.15;500.505;7.5;410.25;274;1184.755;4285.245;44;11;5470;437.6;5470;4649.5
Igor Santos;igor.santos@email.com;Oct-2022;Desenvolvedor Web;2124-15;94872892341;4317;817;371;847;6352;9.15;581.208;7.5;476.4;301;1358.608;4993.392;44;17;6352;508.16;6352;5399.2
Igor Santos;igor.santos@email.com;Nov-2022;Desenvolvedor Web;2124-15;93687743174;6591;702;235;508;8036;9.15;735.294;7.5;602.6999999999999;438;1775.994;6260.006;44;19;8036;642.88;8036;6830.599999999999
Igor Santos;igor.santos@email.com;Dec-2022;Desenvolvedor Web;2124-15;16660137528;3517;221;656;640;5034;9.15;460.611;7.5;377.55;302;1140.161;3893.839;44;15;5034;402.72;5034;4278.9
Igor Santos;igor.santos@email.com;Jan-2023;Desenvolvedor Web;2124-15;26425151041;5487;597;248;272;6604;9.15;604.266;7.5;495.29999999999995;226;1325.5659999999998;5278.434;44;7;6604;528.32;6604;5613.4
Igor Santos;igor.santos@email.com;Feb-2023;Desenvolvedor Web;2124-15;39087379389;3548;788;673;93;5102;9.15;466.83299999999997;7.5;382.65;418;1267.483;3834.517;44;5;5102;408.16;5102;4336.7
Igor Santos;igor.santos@email.com;Mar-2023;Desenvolvedor Web;2124-15;56021147024;3446;589;713;746;5494;9.15;502.70099999999996;7.5;412.05;209;1123.751;4370.249;44;7;5494;439.52;5494;4669.9
Igor Santos;igor.santos@email.com;Apr-2023;Desenvolvedor Web;2124-15;88681917934;6195;918;252;584;7949;9.15;727.3335;7.5;596.175;224;1547.5085;6401.4915;44;9;7949;635.92;7949;6756.65
Igor Santos;igor.santos@email.com;May-2023;Desenvolvedor Web;2124-15;19891746396;3922;263;706;423;5314;9.15;486.231;7.5;398.55;257;1141.781;4172.219;44;14;5314;425.12;5314;4516.9
Igor Santos;igor.santos@email.com;Jun-2023;Desenvolvedor Web;2124-15;58883691105;3852;305;390;397;4944;9.15;452.376;7.5;370.8;307;1130.176;3813.824;44;18;4944;395.52;4944;4202.4
Igor Santos;igor.santos@email.com;Jul-2023;Desenvolvedor Web;2124-15;63197887840;3092;833;113;242;4280;9.15;391.62;7.5;321.0;123;835.62;3444.38;44;2;4280;342.40000000000003;4280;3638.0
Igor Santos;igor.santos@email.com;Aug-2023;Desenvolvedor Web;2124-15;89527379351;4199;927;161;881;6168;9.15;564.372;7.5;462.59999999999997;192;1218.972;4949.028;44;5;6168;493.44;6168;5242.8
Igor Santos;igor.santos@email.com;Sep-2023;Desenvolvedor Web;2124-15;60683116238;5752;533;186;329;6800;9.15;622.1999999999999;7.5;510.0;487;1619.1999999999998;5180.8;44;12;6800;544.0;6800;5780.0
Igor Santos;igor.santos@email.com;Oct-2023;Desenvolvedor Web;2124-15;57508705211;3105;289;119;43;3556;9.15;325.37399999999997;7.5;266.7;467;1059.074;2496.926;44;13;3556;284.48;3556;3022.6
Igor Santos;igor.santos@email.com;Nov-2023;Desenvolvedor Web;2124-15;30481731690;4346;939;410;435;6130;9.15;560.895;7.5;459.75;380;1400.645;4729.355;44;17;6130;490.40000000000003;6130;5210.5
Igor Santos;igor.santos@email.com;Dec-2023;Desenvolvedor Web;2124-15;22281608334;6252;537;727;597;8113;9.15;742.3394999999999;7.5;608.475;465;1815.8145;6297.1855;44;0;8113;649.04;8113;6896.05
Juliana Ribeiro;juliana.ribeiro@email.com;Jan-2020;Analista Financeiro;2523-05;70513698088;5652;715;622;964;7953;9.15;727.6995;7.5;596.475;199;1523.1745;6429.8255;44;1;7953;636.24;7953;6760.05
Juliana Ribeiro;juliana.ribeiro@email.com;Feb-2020;Analista Financeiro;2523-05;64322395024;5801;385;213;100;6499;9.15;594.6585;7.5;487.42499999999995;258;1340.0835;5158.9165;44;11;6499;519.92;6499;5524.15
Juliana Ribeiro;juliana.ribeiro@email.com;Mar-2020;Analista Financeiro;2523-05;13080218845;3530;697;742;765;5734;9.15;524.661;7.5;430.05;135;1089.711;4644.289;44;8;5734;458.72;5734;4873.9
Juliana Ribeiro;juliana.ribeiro@email.com;Apr-2020;Analista Financeiro;2523-05;25778182099;4863;797;466;62;6188;9.15;566.202;7.5;464.09999999999997;381;1411.302;4776.698;44;14;6188;495.04;6188;5259.8
Juliana Ribeiro;juliana.ribeiro@email.com;May-2020;Analista Financeiro;2523-05;52415322095;5057;582;760;550;6949;9.15;635.8335;7.5;521.175;258;1415.0085;5533.9915;44;9;6949;555.92;6949;5906.65
Juliana Ribeiro;juliana.ribeiro@email.com;Jun-2020;Analista Financeiro;2523-05;22797758886;5118;940;312;133;6503;9.15;595.0245;7.5;487.72499999999997;450;1532.7495;4970.2505;44;5;6503;520.24;6503;5527.55
Juliana Ribeiro;juliana.ribeiro@email.com;Jul-2020;Analista Financeiro;2523-05;63332634202;4485;708;683;392;6268;9.15;573.5219999999999;7.5;470.09999999999997;199;1242.6219999999998;5025.378000000001;44;0;6268;501.44;6268;5327.8
Juliana Ribeiro;juliana.ribeiro@email.com;Aug-2020;Analista Financeiro;2523-05;89036373852;3706;936;746;134;5522;9.15;505.263;7.5;414.15;252;1171.413;4350.5869999999995;44;4;5522;441.76;5522;4693.7
Juliana Ribeiro;juliana.ribeiro@email.com;Sep-2020;Analista Financeiro;2523-05;22850880270;6545;917;384;179;8025;9.15;734.2875;7.5;601.875;214;1550.1625;6474.8375;44;5;8025;642.0;8025;6821.25
Juliana Ribeiro;juliana.ribeiro@email.com;Oct-2020;Analista Financeiro;2523-05;92016480160;4434;347;764;97;5642;9.15;516.2429999999999;7.5;423.15;221;1160.393;4481.607;44;15;5642;451.36;5642;4795.7
Juliana Ribeiro;juliana.ribeiro@email.com;Nov-2020;Analista Financeiro;2523-05;62990181006;6098;499;133;554;7284;9.15;666.486;7.5;546.3;492;1704.786;5579.214;44;0;7284;582.72;7284;6191.4
Juliana Ribeiro;juliana.ribeiro@email.com;Dec-2020;Analista Financeiro;2523-05;44689201520;5788;693;366;679;7526;9.15;688.629;7.5;564.4499999999999;358;1611.079;5914.921;44;17;7526;602.08;7526;6397.099999999999
Juliana Ribeiro;juliana.ribeiro@email.com;Jan-2021;Analista Financeiro;2523-05;31855574762;4587;795;396;569;6347;9.15;580.7505;7.5;476.025;196;1252.7755;5094.2245;44;14;6347;507.76;6347;5394.95
Juliana Ribeiro;juliana.ribeiro@email.com;Feb-2021;Analista Financeiro;2523-05;88694197969;3355;766;555;30;4706;9.15;430.599;7.5;352.95;418;1201.549;3504.451;44;15;4706;376.48;4706;4000.1
Juliana Ribeiro;juliana.ribeiro@email.com;Mar-2021;Analista Financeiro;2523-05;77518720027;6787;821;247;453;8308;9.15;760.182;7.5;623.1;201;1584.2820000000002;6723.718;44;17;8308;664.64;8308;7061.8
Juliana Ribeiro;juliana.ribeiro@email.com;Apr-2021;Analista Financeiro;2523-05;30279997492;5222;910;622;438;7192;9.15;658.068;7.5;539.4;184;1381.4679999999998;5810.532;44;4;7192;575.36;7192;6113.2
Juliana Ribeiro;juliana.ribeiro@email.com;May-2021;Analista Financeiro;2523-05;34216365410;5510;481;458;467;6916;9.15;632.814;7.5;518.6999999999999;350;1501.514;5414.486;44;6;6916;553.28;6916;5878.599999999999
Juliana Ribeiro;juliana.ribeiro@email.com;Jun-2021;Analista Financeiro;2523-05;60584013180;6136;835;272;498;7741;9.15;708.3015;7.5;580.5749999999999;172;1460.8764999999999;6280.1235;44;15;7741;619.28;7741;6579.849999999999
Juliana Ribeiro;juliana.ribeiro@email.com;Jul-2021;Analista Financeiro;2523-05;14815624338;3786;841;549;417;5593;9.15;511.7595;7.5;419.47499999999997;123;1054.2345;4538.7654999999995;44;16;5593;447.44;5593;4754.05
Juliana Ribeiro;juliana.ribeiro@email.com;Aug-2021;Analista Financeiro;2523-05;30839777728;4342;422;515;662;5941;9.15;543.6015;7.5;445.575;232;1221.1765;4719.8235;44;4;5941;475.28000000000003;5941;5049.849999999999
Juliana Ribeiro;juliana.ribeiro@email.com;Sep-2021;Analista Financeiro;2523-05;21859635293;5153;740;270;651;6814;9.15;623.481;7.5;511.04999999999995;431;1565.531;5248.469;44;6;6814;545.12;6814;5791.9
Juliana Ribeiro;juliana.ribeiro@email.com;Oct-2021;Analista Financeiro;2523-05;41376988967;2901;283;183;302;3669;9.15;335.7135;7.5;275.175;481;1091.8885;2577.1115;44;3;3669;293.52;3669;3118.65
Juliana Ribeiro;juliana.ribeiro@email.com;Nov-2021;Analista Financeiro;2523-05;60119023391;2895;697;577;103;4272;9.15;390.888;7.5;320.4;127;838.288;3433.712;44;6;4272;341.76;4272;3631.2
Juliana Ribeiro;juliana.ribeiro@email.com;Dec-2021;Analista Financeiro;2523-05;65595303742;4654;992;492;88;6226;9.15;569.679;7.5;466.95;437;1473.629;4752.371;44;0;6226;498.08;6226;5292.099999999999
Juliana Ribeiro;juliana.ribeiro@email.com;Jan-2022;Analista Financeiro;2523-05;10142298507;5330;569;550;834;7283;9.15;666.3945;7.5;546.225;367;1579.6195;5703.3805;44;10;7283;582.64;7283;6190.55
Juliana Ribeiro;juliana.ribeiro@email.com;Feb-2022;Analista Financeiro;2523-05;14913125479;4359;385;268;188;5200;9.15;475.8;7.5;390.0;348;1213.8;3986.2;44;10;5200;416.0;5200;4420.0
Juliana Ribeiro;juliana.ribeiro@email.com;Mar-2022;Analista Financeiro;2523-05;44377774191;3497;592;748;337;5174;9.15;473.421;7.5;388.05;478;1339.471;3834.529;44;3;5174;413.92;5174;4397.9
Juliana Ribeiro;juliana.ribeiro@email.com;Apr-2022;Analista Financeiro;2523-05;44455190759;6777;256;200;348;7581;9.15;693.6614999999999;7.5;568.5749999999999;400;1662.2365;5918.7635;44;17;7581;606.48;7581;6443.849999999999
Juliana Ribeiro;juliana.ribeiro@email.com;May-2022;Analista Financeiro;2523-05;11854521067;5816;460;355;463;7094;9.15;649.101;7.5;532.05;459;1640.1509999999998;5453.849;44;15;7094;567.52;7094;6029.9
Juliana Ribeiro;juliana.ribeiro@email.com;Jun-2022;Analista Financeiro;2523-05;30594400939;2568;517;613;744;4442;9.15;406.443;7.5;333.15;242;981.593;3460.407;44;18;4442;355.36;4442;3775.7
Juliana Ribeiro;juliana.ribeiro@email.com;Jul-2022;Analista Financeiro;2523-05;10983659208;6538;752;328;927;8545;9.15;781.8675;7.5;640.875;206;1628.7424999999998;6916.2575;44;3;8545;683.6;8545;7263.25
Juliana Ribeiro;juliana.ribeiro@email.com;Aug-2022;Analista Financeiro;2523-05;75667868043;2599;962;244;552;4357;9.15;398.6655;7.5;326.775;435;1160.4405;3196.5595000000003;44;7;4357;348.56;4357;3703.45
Juliana Ribeiro;juliana.ribeiro@email.com;Sep-2022;Analista Financeiro;2523-05;90448383342;2569;641;719;557;4486;9.15;410.469;7.5;336.45;474;1220.9189999999999;3265.081;44;12;4486;358.88;4486;3813.1
Juliana Ribeiro;juliana.ribeiro@email.com;Oct-2022;Analista Financeiro;2523-05;60664923289;4748;972;283;647;6650;9.15;608.475;7.5;498.75;117;1224.225;5425.775;44;8;6650;532.0;6650;5652.5
